book,open_date,pnl,DoW,Intraday_Move_OpenToEntry_11,Intraday_Move_OpenToEntry_1515,L1_SPX_ATR_Pct,L1_SPX_Drawdown_Pct,L1_TS,L1_VIX_Close,L1_VIX_pct,L1_rv20,L1_rv5,L1_vvix_above_ema20,L1_vvix_above_ema30,L1_vvix_close,L1_vvix_ema20,L1_vvix_ema30,L1_vvix_pct,VIX_Entry_11,VIX_Entry_1515,closing_vix,gap,movement,opening_vix,t0_VIX_change_from_close_11,t0_VIX_change_from_close_15
PUTS_0DTE_11,2022-10-10,189.0,nan,-34.6,-25.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.32,32.29,nan,7.85,-34.6,nan,nan,nan
PUTS_0DTE_11,2022-10-11,420.0,nan,-9.74,-20.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.25,34.24,nan,-16.53,-9.74,nan,nan,nan
PUTS_0DTE_11,2022-10-12,-8360.0,nan,-1.43,-2.79,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.82,33.67,nan,1.99,-2.79,nan,nan,nan
PUTS_0DTE_11,2022-10-13,405.0,nan,26.2,158.66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.74,32.34,nan,-56.66,26.2,nan,nan,nan
PUTS_0DTE_11,2022-10-14,-550.0,nan,-59.51,-101.27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.38,32.66,nan,20.5,-59.51,nan,nan,nan
PUTS_0DTE_11,2022-10-17,405.0,nan,26.03,38.13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.3,31.13,nan,55.58,26.03,nan,nan,nan
PUTS_0DTE_11,2022-10-18,-87.0,nan,-20.02,-48.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.97,31.18,nan,68.31,-20.02,nan,nan,nan
PUTS_0DTE_11,2022-10-19,-7215.0,nan,4.17,-14.33,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.08,30.89,nan,-16.87,-14.33,nan,nan,nan
PUTS_0DTE_11,2022-10-20,-575.0,nan,40.43,-16.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.14,30.31,nan,-6.11,40.43,nan,nan,nan
PUTS_0DTE_11,2022-10-21,445.0,nan,20.41,90.18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.9,29.92,nan,-8.68,20.41,nan,nan,nan
PUTS_0DTE_11,2022-10-24,405.0,nan,14.25,45.49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.36,30.29,nan,9.26,14.25,nan,nan,nan
PUTS_0DTE_11,2022-10-25,430.0,nan,33.66,55.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.18,28.41,nan,2.1,33.66,nan,nan,nan
PUTS_0DTE_11,2022-10-26,-4490.0,nan,34.68,5.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.59,28.09,nan,-33.14,5.7,nan,nan,nan
PUTS_0DTE_11,2022-10-27,-560.0,nan,-1.71,-22.26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.25,27.15,nan,4.09,-1.71,nan,nan,nan
PUTS_0DTE_11,2022-10-28,375.0,nan,58.72,90.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.58,26.04,nan,0.96,58.72,nan,nan,nan
PUTS_0DTE_11,2022-10-31,435.0,nan,-10.66,-11.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.55,26.03,nan,-19.21,-10.66,nan,nan,nan
PUTS_0DTE_11,2022-11-01,430.0,nan,-52.53,-40.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.16,25.68,nan,29.81,-52.53,nan,nan,nan
PUTS_0DTE_11,2022-11-02,-7625.0,nan,-15.75,-31.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.31,25.68,nan,-3.2,-31.34,nan,nan,nan
PUTS_0DTE_11,2022-11-03,-570.0,nan,10.89,5.39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.88,25.36,nan,-26.44,10.89,nan,nan,nan
PUTS_0DTE_11,2022-11-04,-60.0,nan,9.27,-10.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.09,24.61,nan,47.09,9.27,nan,nan,nan
PUTS_0DTE_11,2022-11-07,420.0,nan,3.51,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.86,24.39,nan,10.16,3.51,nan,nan,nan
PUTS_0DTE_11,2022-11-08,-580.0,nan,22.05,8.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.32,25.51,nan,10.22,22.05,nan,nan,nan
PUTS_0DTE_11,2022-11-09,-7290.0,nan,-21.32,-49.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.69,26.09,nan,-17.17,-49.45,nan,nan,nan
PUTS_0DTE_11,2022-11-10,350.0,nan,52.32,80.47,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.04,23.36,nan,111.32,52.32,nan,nan,nan
PUTS_0DTE_11,2022-11-11,405.0,nan,7.57,21.27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.8,22.77,nan,7.35,7.57,nan,nan,nan
PUTS_0DTE_11,2022-11-14,-630.0,nan,13.53,6.86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.1,23.46,nan,-14.96,13.53,nan,nan,nan
PUTS_0DTE_11,2022-11-15,-585.0,nan,4.19,-14.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.75,24.09,nan,49.16,4.19,nan,nan,nan
PUTS_0DTE_11,2022-11-16,-5204.0,nan,-15.55,-18.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.3,24.17,nan,-14.91,-18.52,nan,nan,nan
PUTS_0DTE_11,2022-11-17,425.0,nan,-8.14,8.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.71,24.05,nan,-39.53,-8.14,nan,nan,nan
PUTS_0DTE_11,2022-11-18,425.0,nan,-15.98,-7.07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.69,23.22,nan,19.83,-15.98,nan,nan,nan
PUTS_0DTE_11,2022-11-21,435.0,nan,-12.98,-4.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.22,22.57,nan,-9.11,-12.98,nan,nan,nan
PUTS_0DTE_11,2022-11-22,350.0,nan,16.05,33.26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.91,21.45,nan,15.57,16.05,nan,nan,nan
PUTS_0DTE_11,2022-11-23,-1354.0,nan,25.52,29.09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.06,20.59,nan,-3.28,29.09,nan,nan,nan
PUTS_0DTE_11,2022-11-25,-98.0,nan,7.77,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.64,nan,nan,-3.92,7.77,nan,nan,nan
PUTS_0DTE_11,2022-11-28,-610.0,nan,-15.26,-46.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.92,22.37,nan,-20.76,-15.26,nan,nan,nan
PUTS_0DTE_11,2022-11-29,-575.0,nan,3.54,-9.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.93,22.01,nan,0.25,3.54,nan,nan,nan
PUTS_0DTE_11,2022-11-30,1074.0,nan,-11.93,88.14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.12,20.68,nan,-0.45,88.14,nan,nan,nan
PUTS_0DTE_11,2022-12-01,72.0,nan,-8.64,-8.47,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.33,20.22,nan,7.03,-8.64,nan,nan,nan
PUTS_0DTE_11,2022-12-02,440.0,nan,3.49,37.22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.62,19.06,nan,-36.4,3.49,nan,nan,nan
PUTS_0DTE_11,2022-12-05,-615.0,nan,-16.12,-55.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.08,20.92,nan,-19.68,-16.12,nan,nan,nan
PUTS_0DTE_11,2022-12-06,-590.0,nan,-40.49,-69.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.61,22.19,nan,-2.21,-40.49,nan,nan,nan
PUTS_0DTE_11,2022-12-07,4459.0,nan,19.2,-5.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.3,22.82,nan,-7.98,-5.02,nan,nan,nan
PUTS_0DTE_11,2022-12-08,-219.0,nan,19.52,8.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.61,22.19,nan,13.87,19.52,nan,nan,nan
PUTS_0DTE_11,2022-12-09,-630.0,nan,18.08,7.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.39,22.19,nan,-9.34,18.08,nan,nan,nan
PUTS_0DTE_11,2022-12-12,325.0,nan,7.27,33.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.38,24.75,nan,4.91,7.27,nan,nan,nan
PUTS_0DTE_11,2022-12-13,-560.0,nan,-24.21,-64.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.6,23.19,nan,78.82,-24.21,nan,nan,nan
PUTS_0DTE_11,2022-12-14,14935.0,nan,27.22,10.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.22,21.19,nan,-4.11,10.55,nan,nan,nan
PUTS_0DTE_11,2022-12-15,-515.0,nan,-51.71,-59.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.2,22.73,nan,-36.95,-51.71,nan,nan,nan
PUTS_0DTE_11,2022-12-16,460.0,nan,-43.32,-38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.15,22.2,nan,-4.84,-43.32,nan,nan,nan
PUTS_0DTE_11,2022-12-19,-580.0,nan,-19.82,-51.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.97,22.55,nan,1.43,-19.82,nan,nan,nan
PUTS_0DTE_11,2022-12-20,-433.0,nan,19.06,11.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.94,21.63,nan,-7.19,19.06,nan,nan,nan
PUTS_0DTE_11,2022-12-21,1531.0,nan,42.37,37.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.19,20.27,nan,17.87,37.84,nan,nan,nan
PUTS_0DTE_11,2022-12-22,475.0,nan,-45.94,-51.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.56,22.25,nan,-25.18,-45.94,nan,nan,nan
PUTS_0DTE_11,2022-12-23,425.0,nan,9.21,25.46,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.59,20.87,nan,-7.28,9.21,nan,nan,nan
PUTS_0DTE_11,2022-12-27,-195.0,nan,-8.17,-9.43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.32,21.68,nan,-1.48,-8.17,nan,nan,nan
PUTS_0DTE_11,2022-12-28,-5190.0,nan,-19.81,-42.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.63,22.12,nan,0.31,-42.97,nan,nan,nan
PUTS_0DTE_11,2022-12-29,345.0,nan,41.19,44.87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.55,21.52,nan,22.23,41.19,nan,nan,nan
PUTS_0DTE_11,2022-12-30,400.0,nan,-9.9,-9.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.79,21.69,nan,-20.22,-9.9,nan,nan,nan
PUTS_0DTE_11,2023-01-03,-580.0,nan,-18.16,-32.57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.97,22.82,nan,13.79,-18.16,nan,nan,nan
PUTS_0DTE_11,2023-01-04,-6200.0,nan,3.45,8.67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.44,22.17,nan,16.22,8.67,nan,nan,nan
PUTS_0DTE_11,2023-01-05,260.0,nan,-31.72,-24.79,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.57,22.51,nan,-13.23,-31.72,nan,nan,nan
PUTS_0DTE_11,2023-01-06,370.0,nan,43.58,81.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.6,21.09,nan,15.27,43.58,nan,nan,nan
PUTS_0DTE_11,2023-01-09,-615.0,nan,29.14,-13.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.53,21.85,nan,15.74,29.14,nan,nan,nan
PUTS_0DTE_11,2023-01-10,435.0,nan,8.83,19.71,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.54,20.94,nan,-3.52,8.83,nan,nan,nan
PUTS_0DTE_11,2023-01-11,-5830.0,nan,-2.7,27.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.96,20.96,nan,13.1,27.35,nan,nan,nan
PUTS_0DTE_11,2023-01-12,450.0,nan,-8.82,1.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.55,19.13,nan,7.96,-8.82,nan,nan,nan
PUTS_0DTE_11,2023-01-13,355.0,nan,16.38,30.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.42,18.14,nan,-22.57,16.38,nan,nan,nan
PUTS_0DTE_11,2023-01-17,-13.0,nan,-3.04,-5.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.73,19.34,nan,0.19,-3.04,nan,nan,nan
PUTS_0DTE_11,2023-01-18,-4250.0,nan,-16.77,-57.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.31,20.08,nan,11.28,-57.24,nan,nan,nan
PUTS_0DTE_11,2023-01-19,380.0,nan,-19.9,3.49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.53,20.33,nan,-17.02,-19.9,nan,nan,nan
PUTS_0DTE_11,2023-01-20,410.0,nan,10.54,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.59,19.83,nan,10.19,10.54,nan,nan,nan
PUTS_0DTE_11,2023-01-23,345.0,nan,34.07,34.78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.85,19.93,nan,5.53,34.07,nan,nan,nan
PUTS_0DTE_11,2023-01-24,350.0,nan,15.76,16.06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.63,19.2,nan,-18.07,15.76,nan,nan,nan
PUTS_0DTE_11,2023-01-25,-5640.0,nan,-20.93,31.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.4,19.18,nan,-34.24,31.31,nan,nan,nan
PUTS_0DTE_11,2023-01-26,415.0,nan,-19.95,12.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.36,18.72,nan,19.86,-19.95,nan,nan,nan
PUTS_0DTE_11,2023-01-27,440.0,nan,0.45,33.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.46,18.48,nan,-6.71,0.45,nan,nan,nan
PUTS_0DTE_11,2023-01-30,-620.0,nan,-6.93,-27.56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.97,20.14,nan,-21.29,-6.93,nan,nan,nan
PUTS_0DTE_11,2023-01-31,375.0,nan,20.39,33.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.46,19.34,nan,3.08,20.39,nan,nan,nan
PUTS_0DTE_11,2023-02-01,-4970.0,nan,-16.72,50.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.93,18.18,nan,-6.53,50.02,nan,nan,nan
PUTS_0DTE_11,2023-02-02,381.0,nan,20.41,0.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.59,18.95,nan,39.47,20.41,nan,nan,nan
PUTS_0DTE_11,2023-02-03,-550.0,nan,32.75,-1.69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.57,18.7,nan,-43.07,32.75,nan,nan,nan
PUTS_0DTE_11,2023-02-06,28.0,nan,-4.96,-12.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.33,19.54,nan,-16.91,-4.96,nan,nan,nan
PUTS_0DTE_11,2023-02-07,470.0,nan,-5.86,39.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.76,18.77,nan,-5.73,-5.86,nan,nan,nan
PUTS_0DTE_11,2023-02-08,6056.0,nan,-17.08,-40.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.93,19.95,nan,-10.53,-40.16,nan,nan,nan
PUTS_0DTE_11,2023-02-09,-595.0,nan,-3.03,-57.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.3,20.62,nan,26.39,-3.03,nan,nan,nan
PUTS_0DTE_11,2023-02-10,400.0,nan,7.36,14.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.29,20.46,nan,-12.58,7.36,nan,nan,nan
PUTS_0DTE_11,2023-02-13,410.0,nan,27.62,30.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.71,20.61,nan,6.16,27.62,nan,nan,nan
PUTS_0DTE_11,2023-02-14,440.0,nan,-12.43,12.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.56,18.63,nan,-10.59,-12.43,nan,nan,nan
PUTS_0DTE_11,2023-02-15,11611.0,nan,-4.32,16.82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.48,18.14,nan,-16.63,16.82,nan,nan,nan
PUTS_0DTE_11,2023-02-16,-620.0,nan,6.57,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.09,18.84,nan,-32.85,6.57,nan,nan,nan
PUTS_0DTE_11,2023-02-17,425.0,nan,-21.14,-0.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.86,20.03,nan,-13.02,-21.14,nan,nan,nan
PUTS_0DTE_11,2023-02-21,-580.0,nan,-31.98,-51.23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.85,22.93,nan,-26.74,-31.98,nan,nan,nan
PUTS_0DTE_11,2023-02-22,-5025.0,nan,-4.08,-19.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.78,22.61,nan,4.49,-19.38,nan,nan,nan
PUTS_0DTE_11,2023-02-23,445.0,nan,-21.14,-2.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.72,21.01,nan,27.55,-21.14,nan,nan,nan
PUTS_0DTE_11,2023-02-24,405.0,nan,-26.21,-2.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.75,21.63,nan,-39.08,-26.21,nan,nan,nan
PUTS_0DTE_11,2023-02-27,-640.0,nan,4.94,-9.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.1,21.07,nan,22.32,4.94,nan,nan,nan
PUTS_0DTE_11,2023-02-28,-550.0,nan,0.98,3.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.75,20.3,nan,-5.05,0.98,nan,nan,nan
PUTS_0DTE_11,2023-03-01,4769.0,nan,0.15,-13.41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.56,20.68,nan,-6.81,-13.41,nan,nan,nan
PUTS_0DTE_11,2023-03-02,365.0,nan,8.43,35.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.43,19.8,nan,-12.71,8.43,nan,nan,nan
PUTS_0DTE_11,2023-03-03,380.0,nan,13.38,46.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.95,18.61,nan,16.67,13.38,nan,nan,nan
PUTS_0DTE_11,2023-03-06,-605.0,nan,15.33,-5.89,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.72,18.7,nan,9.51,15.33,nan,nan,nan
PUTS_0DTE_11,2023-03-07,-540.0,nan,-40.41,-60.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.98,19.41,nan,-0.16,-40.41,nan,nan,nan
PUTS_0DTE_11,2023-03-08,-2467.0,nan,-0.24,-12.15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.48,19.29,nan,1.18,-12.15,nan,nan,nan
PUTS_0DTE_11,2023-03-09,-645.0,nan,3.73,-70.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.07,22.2,nan,6.65,3.73,nan,nan,nan
PUTS_0DTE_11,2023-03-10,-570.0,nan,2.64,-39.18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.98,25.35,nan,-5.55,2.64,nan,nan,nan
PUTS_0DTE_11,2023-03-13,-570.0,nan,44.53,52.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.38,25.68,nan,-26.47,44.53,nan,nan,nan
PUTS_0DTE_11,2023-03-14,-151.0,nan,29.27,-18.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.81,25.28,nan,38.25,29.27,nan,nan,nan
PUTS_0DTE_11,2023-03-15,-7505.0,nan,-14.09,4.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.39,27.09,nan,-42.55,4.29,nan,nan,nan
PUTS_0DTE_11,2023-03-16,390.0,nan,37.88,74.51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.12,23.33,nan,-13.0,37.88,nan,nan,nan
PUTS_0DTE_11,2023-03-17,139.0,nan,-40.64,-42.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.83,25.37,nan,-1.59,-40.64,nan,nan,nan
PUTS_0DTE_11,2023-03-20,390.0,nan,28.89,23.81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.56,24.42,nan,0.83,28.89,nan,nan,nan
PUTS_0DTE_11,2023-03-21,430.0,nan,1.85,20.62,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.11,21.47,nan,24.32,1.85,nan,nan,nan
PUTS_0DTE_11,2023-03-22,-5410.0,nan,5.86,-12.87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.42,21.03,nan,-0.83,-12.87,nan,nan,nan
PUTS_0DTE_11,2023-03-23,-630.0,nan,39.79,-17.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.3,23.24,nan,22.24,39.79,nan,nan,nan
PUTS_0DTE_11,2023-03-24,420.0,nan,-9.54,17.86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.8,22.39,nan,-9.51,-9.54,nan,nan,nan
PUTS_0DTE_11,2023-03-27,178.0,nan,-4.25,7.13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.62,20.81,nan,11.94,-4.25,nan,nan,nan
PUTS_0DTE_11,2023-03-28,370.0,nan,-11.89,-9.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.71,20.46,nan,-3.4,-11.89,nan,nan,nan
PUTS_0DTE_11,2023-03-29,-4480.0,nan,3.19,21.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.4,19.14,nan,28.26,21.74,nan,nan,nan
PUTS_0DTE_11,2023-03-30,340.0,nan,3.46,-0.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.35,19.12,nan,18.93,3.46,nan,nan,nan
PUTS_0DTE_11,2023-03-31,345.0,nan,20.48,38.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.82,18.64,nan,5.35,20.48,nan,nan,nan
