book,open_date,pnl,DoW,Intraday_Move_OpenToEntry_11,Intraday_Move_OpenToEntry_1515,L1_SPX_ATR_Pct,L1_SPX_Drawdown_Pct,L1_TS,L1_VIX_Close,L1_VIX_pct,L1_rv20,L1_rv5,L1_vvix_above_ema20,L1_vvix_above_ema30,L1_vvix_close,L1_vvix_ema20,L1_vvix_ema30,L1_vvix_pct,VIX_Entry_11,VIX_Entry_1515,closing_vix,gap,movement,opening_vix,t0_VIX_change_from_close_11,t0_VIX_change_from_close_15
CALLS_0DTE_11,2022-10-10,-3462.0,nan,-34.6,-25.48,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.32,32.29,nan,7.85,-25.63,nan,nan,nan
CALLS_0DTE_11,2022-10-11,810.0,nan,-9.74,-20.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.25,34.24,nan,-16.53,-9.74,nan,nan,nan
CALLS_0DTE_11,2022-10-12,925.0,nan,-1.43,-2.79,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.82,33.67,nan,1.99,-1.43,nan,nan,nan
CALLS_0DTE_11,2022-10-13,-3370.0,nan,26.2,158.66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.74,32.34,nan,-56.66,26.2,nan,nan,nan
CALLS_0DTE_11,2022-10-14,1070.0,nan,-59.51,-101.27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.38,32.66,nan,20.5,-59.51,nan,nan,nan
CALLS_0DTE_11,2022-10-17,5095.0,nan,26.03,38.13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.3,31.13,nan,55.58,43.15,nan,nan,nan
CALLS_0DTE_11,2022-10-18,925.0,nan,-20.02,-48.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.97,31.18,nan,68.31,-20.02,nan,nan,nan
CALLS_0DTE_11,2022-10-19,795.0,nan,4.17,-14.33,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.08,30.89,nan,-16.87,4.17,nan,nan,nan
CALLS_0DTE_11,2022-10-20,750.0,nan,40.43,-16.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.14,30.31,nan,-6.11,40.43,nan,nan,nan
CALLS_0DTE_11,2022-10-21,-3055.0,nan,20.41,90.18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.9,29.92,nan,-8.68,20.41,nan,nan,nan
CALLS_0DTE_11,2022-10-24,-7630.0,nan,14.25,45.49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.36,30.29,nan,9.26,43.21,nan,nan,nan
CALLS_0DTE_11,2022-10-25,-1116.0,nan,33.66,55.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.18,28.41,nan,2.1,33.66,nan,nan,nan
CALLS_0DTE_11,2022-10-26,660.0,nan,34.68,5.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.59,28.09,nan,-33.14,34.68,nan,nan,nan
CALLS_0DTE_11,2022-10-27,850.0,nan,-1.71,-22.26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.25,27.15,nan,4.09,-1.71,nan,nan,nan
CALLS_0DTE_11,2022-10-28,-1786.0,nan,58.72,90.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.58,26.04,nan,0.96,58.72,nan,nan,nan
CALLS_0DTE_11,2022-10-31,-648.0,nan,-10.66,-11.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.55,26.03,nan,-19.21,-0.85,nan,nan,nan
CALLS_0DTE_11,2022-11-01,635.0,nan,-52.53,-40.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.16,25.68,nan,29.81,-52.53,nan,nan,nan
CALLS_0DTE_11,2022-11-02,1795.0,nan,-15.75,-31.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.31,25.68,nan,-3.2,-15.75,nan,nan,nan
CALLS_0DTE_11,2022-11-03,830.0,nan,10.89,5.39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.88,25.36,nan,-26.44,10.89,nan,nan,nan
CALLS_0DTE_11,2022-11-04,775.0,nan,9.27,-10.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.09,24.61,nan,47.09,9.27,nan,nan,nan
CALLS_0DTE_11,2022-11-07,6666.0,nan,3.51,28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.86,24.39,nan,10.16,30.98,nan,nan,nan
CALLS_0DTE_11,2022-11-08,645.0,nan,22.05,8.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.32,25.51,nan,10.22,22.05,nan,nan,nan
CALLS_0DTE_11,2022-11-09,860.0,nan,-21.32,-49.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.69,26.09,nan,-17.17,-21.32,nan,nan,nan
CALLS_0DTE_11,2022-11-10,-2545.0,nan,52.32,80.47,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.04,23.36,nan,111.32,52.32,nan,nan,nan
CALLS_0DTE_11,2022-11-11,-488.0,nan,7.57,21.27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.8,22.77,nan,7.35,7.57,nan,nan,nan
CALLS_0DTE_11,2022-11-14,-1143.0,nan,13.53,6.86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.1,23.46,nan,-14.96,1.96,nan,nan,nan
CALLS_0DTE_11,2022-11-15,770.0,nan,4.19,-14.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.75,24.09,nan,49.16,4.19,nan,nan,nan
CALLS_0DTE_11,2022-11-16,760.0,nan,-15.55,-18.52,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.3,24.17,nan,-14.91,-15.55,nan,nan,nan
CALLS_0DTE_11,2022-11-17,-1891.0,nan,-8.14,8.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.71,24.05,nan,-39.53,-8.14,nan,nan,nan
CALLS_0DTE_11,2022-11-18,276.0,nan,-15.98,-7.07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.69,23.22,nan,19.83,-15.98,nan,nan,nan
CALLS_0DTE_11,2022-11-21,8017.0,nan,-12.98,-4.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.22,22.57,nan,-9.11,-8.98,nan,nan,nan
CALLS_0DTE_11,2022-11-22,-530.0,nan,16.05,33.26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.91,21.45,nan,15.57,16.05,nan,nan,nan
CALLS_0DTE_11,2022-11-23,730.0,nan,25.52,29.09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.06,20.59,nan,-3.28,25.52,nan,nan,nan
CALLS_0DTE_11,2022-11-25,395.0,nan,7.77,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.64,nan,nan,-3.92,7.77,nan,nan,nan
CALLS_0DTE_11,2022-11-28,-4594.0,nan,-15.26,-46.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.92,22.37,nan,-20.76,-48.08,nan,nan,nan
CALLS_0DTE_11,2022-11-29,480.0,nan,3.54,-9.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.93,22.01,nan,0.25,3.54,nan,nan,nan
CALLS_0DTE_11,2022-11-30,-3300.0,nan,-11.93,88.14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.12,20.68,nan,-0.45,-11.93,nan,nan,nan
CALLS_0DTE_11,2022-12-01,710.0,nan,-8.64,-8.47,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.33,20.22,nan,7.03,-8.64,nan,nan,nan
CALLS_0DTE_11,2022-12-02,-1480.0,nan,3.49,37.22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.62,19.06,nan,-36.4,3.49,nan,nan,nan
CALLS_0DTE_11,2022-12-05,-6215.0,nan,-16.12,-55.73,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.08,20.92,nan,-19.68,-57.95,nan,nan,nan
CALLS_0DTE_11,2022-12-06,635.0,nan,-40.49,-69.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.61,22.19,nan,-2.21,-40.49,nan,nan,nan
CALLS_0DTE_11,2022-12-07,725.0,nan,19.2,-5.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.3,22.82,nan,-7.98,19.2,nan,nan,nan
CALLS_0DTE_11,2022-12-08,595.0,nan,19.52,8.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.61,22.19,nan,13.87,19.52,nan,nan,nan
CALLS_0DTE_11,2022-12-09,600.0,nan,18.08,7.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.39,22.19,nan,-9.34,18.08,nan,nan,nan
CALLS_0DTE_11,2022-12-12,-7020.0,nan,7.27,33.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.38,24.75,nan,4.91,46.66,nan,nan,nan
CALLS_0DTE_11,2022-12-13,1095.0,nan,-24.21,-64.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.6,23.19,nan,78.82,-24.21,nan,nan,nan
CALLS_0DTE_11,2022-12-14,1995.0,nan,27.22,10.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.22,21.19,nan,-4.11,27.22,nan,nan,nan
CALLS_0DTE_11,2022-12-15,830.0,nan,-51.71,-59.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.2,22.73,nan,-36.95,-51.71,nan,nan,nan
CALLS_0DTE_11,2022-12-16,870.0,nan,-43.32,-38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.15,22.2,nan,-4.84,-43.32,nan,nan,nan
CALLS_0DTE_11,2022-12-19,-1072.0,nan,-19.82,-51.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.97,22.55,nan,1.43,-45.69,nan,nan,nan
CALLS_0DTE_11,2022-12-20,725.0,nan,19.06,11.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.94,21.63,nan,-7.19,19.06,nan,nan,nan
CALLS_0DTE_11,2022-12-21,485.0,nan,42.37,37.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.19,20.27,nan,17.87,42.37,nan,nan,nan
CALLS_0DTE_11,2022-12-22,-199.0,nan,-45.94,-51.55,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.56,22.25,nan,-25.18,-45.94,nan,nan,nan
CALLS_0DTE_11,2022-12-23,-662.0,nan,9.21,25.46,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.59,20.87,nan,-7.28,9.21,nan,nan,nan
CALLS_0DTE_11,2022-12-27,745.0,nan,-8.17,-9.43,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.32,21.68,nan,-1.48,-8.17,nan,nan,nan
CALLS_0DTE_11,2022-12-28,605.0,nan,-19.81,-42.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.63,22.12,nan,0.31,-19.81,nan,nan,nan
CALLS_0DTE_11,2022-12-29,57.0,nan,41.19,44.87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.55,21.52,nan,22.23,41.19,nan,nan,nan
CALLS_0DTE_11,2022-12-30,-810.0,nan,-9.9,-9.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.79,21.69,nan,-20.22,-9.9,nan,nan,nan
CALLS_0DTE_11,2023-01-03,650.0,nan,-18.16,-32.57,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.97,22.82,nan,13.79,-18.16,nan,nan,nan
CALLS_0DTE_11,2023-01-04,800.0,nan,3.45,8.67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.44,22.17,nan,16.22,3.45,nan,nan,nan
CALLS_0DTE_11,2023-01-05,690.0,nan,-31.72,-24.79,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.57,22.51,nan,-13.23,-31.72,nan,nan,nan
CALLS_0DTE_11,2023-01-06,-1373.0,nan,43.58,81.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.6,21.09,nan,15.27,43.58,nan,nan,nan
CALLS_0DTE_11,2023-01-09,-5390.0,nan,29.14,-13.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.53,21.85,nan,15.74,-13.78,nan,nan,nan
CALLS_0DTE_11,2023-01-10,-765.0,nan,8.83,19.71,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.54,20.94,nan,-3.52,8.83,nan,nan,nan
CALLS_0DTE_11,2023-01-11,-1870.0,nan,-2.7,27.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.96,20.96,nan,13.1,-2.7,nan,nan,nan
CALLS_0DTE_11,2023-01-12,13.0,nan,-8.82,1.35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.55,19.13,nan,7.96,-8.82,nan,nan,nan
CALLS_0DTE_11,2023-01-13,-924.0,nan,16.38,30.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.42,18.14,nan,-22.57,16.38,nan,nan,nan
CALLS_0DTE_11,2023-01-17,645.0,nan,-3.04,-5.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.73,19.34,nan,0.19,-3.04,nan,nan,nan
CALLS_0DTE_11,2023-01-18,615.0,nan,-16.77,-57.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.31,20.08,nan,11.28,-16.77,nan,nan,nan
CALLS_0DTE_11,2023-01-19,520.0,nan,-19.9,3.49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.53,20.33,nan,-17.02,-19.9,nan,nan,nan
CALLS_0DTE_11,2023-01-20,-1920.0,nan,10.54,58.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.59,19.83,nan,10.19,10.54,nan,nan,nan
CALLS_0DTE_11,2023-01-23,11566.0,nan,34.07,34.78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.85,19.93,nan,5.53,30.91,nan,nan,nan
CALLS_0DTE_11,2023-01-24,570.0,nan,15.76,16.06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.63,19.2,nan,-18.07,15.76,nan,nan,nan
CALLS_0DTE_11,2023-01-25,-2375.0,nan,-20.93,31.31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.4,19.18,nan,-34.24,-20.93,nan,nan,nan
CALLS_0DTE_11,2023-01-26,-2335.0,nan,-19.95,12.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.36,18.72,nan,19.86,-19.95,nan,nan,nan
CALLS_0DTE_11,2023-01-27,-351.0,nan,0.45,33.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.46,18.48,nan,-6.71,0.45,nan,nan,nan
CALLS_0DTE_11,2023-01-30,-410.0,nan,-6.93,-27.56,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.97,20.14,nan,-21.29,-26.11,nan,nan,nan
CALLS_0DTE_11,2023-01-31,-1825.0,nan,20.39,33.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.46,19.34,nan,3.08,20.39,nan,nan,nan
CALLS_0DTE_11,2023-02-01,-3376.0,nan,-16.72,50.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.93,18.18,nan,-6.53,-16.72,nan,nan,nan
CALLS_0DTE_11,2023-02-02,685.0,nan,20.41,0.64,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.59,18.95,nan,39.47,20.41,nan,nan,nan
CALLS_0DTE_11,2023-02-03,660.0,nan,32.75,-1.69,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.57,18.7,nan,-43.07,32.75,nan,nan,nan
CALLS_0DTE_11,2023-02-06,-5355.0,nan,-4.96,-12.68,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.33,19.54,nan,-16.91,-12.65,nan,nan,nan
CALLS_0DTE_11,2023-02-07,-3875.0,nan,-5.86,39.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.76,18.77,nan,-5.73,-5.86,nan,nan,nan
CALLS_0DTE_11,2023-02-08,630.0,nan,-17.08,-40.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.93,19.95,nan,-10.53,-17.08,nan,nan,nan
CALLS_0DTE_11,2023-02-09,630.0,nan,-3.03,-57.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.3,20.62,nan,26.39,-3.03,nan,nan,nan
CALLS_0DTE_11,2023-02-10,224.0,nan,7.36,14.34,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.29,20.46,nan,-12.58,7.36,nan,nan,nan
CALLS_0DTE_11,2023-02-13,-5505.0,nan,27.62,30.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.71,20.61,nan,6.16,35.56,nan,nan,nan
CALLS_0DTE_11,2023-02-14,-328.0,nan,-12.43,12.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.56,18.63,nan,-10.59,-12.43,nan,nan,nan
CALLS_0DTE_11,2023-02-15,-2055.0,nan,-4.32,16.82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.48,18.14,nan,-16.63,-4.32,nan,nan,nan
CALLS_0DTE_11,2023-02-16,570.0,nan,6.57,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.09,18.84,nan,-32.85,6.57,nan,nan,nan
CALLS_0DTE_11,2023-02-17,-674.0,nan,-21.14,-0.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.86,20.03,nan,-13.02,-21.14,nan,nan,nan
CALLS_0DTE_11,2023-02-21,595.0,nan,-31.98,-51.23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.85,22.93,nan,-26.74,-31.98,nan,nan,nan
CALLS_0DTE_11,2023-02-22,825.0,nan,-4.08,-19.38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.78,22.61,nan,4.49,-4.08,nan,nan,nan
CALLS_0DTE_11,2023-02-23,-77.0,nan,-21.14,-2.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.72,21.01,nan,27.55,-21.14,nan,nan,nan
CALLS_0DTE_11,2023-02-24,-794.0,nan,-26.21,-2.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.75,21.63,nan,-39.08,-26.21,nan,nan,nan
CALLS_0DTE_11,2023-02-27,-4540.0,nan,4.94,-9.32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.1,21.07,nan,22.32,-13.29,nan,nan,nan
CALLS_0DTE_11,2023-02-28,580.0,nan,0.98,3.36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.75,20.3,nan,-5.05,0.98,nan,nan,nan
CALLS_0DTE_11,2023-03-01,580.0,nan,0.15,-13.41,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.56,20.68,nan,-6.81,0.15,nan,nan,nan
CALLS_0DTE_11,2023-03-02,-1965.0,nan,8.43,35.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.43,19.8,nan,-12.71,8.43,nan,nan,nan
CALLS_0DTE_11,2023-03-03,-1820.0,nan,13.38,46.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.95,18.61,nan,16.67,13.38,nan,nan,nan
CALLS_0DTE_11,2023-03-06,-5050.0,nan,15.33,-5.89,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.72,18.7,nan,9.51,-8.57,nan,nan,nan
CALLS_0DTE_11,2023-03-07,785.0,nan,-40.41,-60.28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.98,19.41,nan,-0.16,-40.41,nan,nan,nan
CALLS_0DTE_11,2023-03-08,545.0,nan,-0.24,-12.15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.48,19.29,nan,1.18,-0.24,nan,nan,nan
CALLS_0DTE_11,2023-03-09,465.0,nan,3.73,-70.45,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.07,22.2,nan,6.65,3.73,nan,nan,nan
CALLS_0DTE_11,2023-03-10,880.0,nan,2.64,-39.18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.98,25.35,nan,-5.55,2.64,nan,nan,nan
CALLS_0DTE_11,2023-03-13,92.0,nan,44.53,52.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.38,25.68,nan,-26.47,33.86,nan,nan,nan
CALLS_0DTE_11,2023-03-14,755.0,nan,29.27,-18.37,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.81,25.28,nan,38.25,29.27,nan,nan,nan
CALLS_0DTE_11,2023-03-15,-803.0,nan,-14.09,4.29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.39,27.09,nan,-42.55,-14.09,nan,nan,nan
CALLS_0DTE_11,2023-03-16,-2640.0,nan,37.88,74.51,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.12,23.33,nan,-13.0,37.88,nan,nan,nan
CALLS_0DTE_11,2023-03-17,805.0,nan,-40.64,-42.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.83,25.37,nan,-1.59,-40.64,nan,nan,nan
CALLS_0DTE_11,2023-03-20,3593.0,nan,28.89,23.81,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.56,24.42,nan,0.83,30.04,nan,nan,nan
CALLS_0DTE_11,2023-03-21,-1197.0,nan,1.85,20.62,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,22.11,21.47,nan,24.32,1.85,nan,nan,nan
CALLS_0DTE_11,2023-03-22,1630.0,nan,5.86,-12.87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.42,21.03,nan,-0.83,5.86,nan,nan,nan
CALLS_0DTE_11,2023-03-23,720.0,nan,39.79,-17.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.3,23.24,nan,22.24,39.79,nan,nan,nan
CALLS_0DTE_11,2023-03-24,-2119.0,nan,-9.54,17.86,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.8,22.39,nan,-9.51,-9.54,nan,nan,nan
CALLS_0DTE_11,2023-03-27,6227.0,nan,-4.25,7.13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.62,20.81,nan,11.94,7.06,nan,nan,nan
CALLS_0DTE_11,2023-03-28,468.0,nan,-11.89,-9.65,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.71,20.46,nan,-3.4,-11.89,nan,nan,nan
CALLS_0DTE_11,2023-03-29,-1276.0,nan,3.19,21.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.4,19.14,nan,28.26,3.19,nan,nan,nan
CALLS_0DTE_11,2023-03-30,495.0,nan,3.46,-0.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.35,19.12,nan,18.93,3.46,nan,nan,nan
